nohup: ignoring input
/home/skyvision/.local/lib/python3.10/site-packages/torch/nn/modules/rnn.py:123: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/home/skyvision/.local/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=Inception_V3_Weights.IMAGENET1K_V1`. You can also use `weights=Inception_V3_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
Using device: cuda:0
Visible GPU IDs for training: [0]
Using Automatic Mixed Precision (AMP)
Train dataset size: 8855 | Batches: 368
Validation dataset size: 2933 | Batches: 123
Variant settings: variant=attenx_mhsa, attention_mode=multihead, spectral_norm=on, mhsa_heads=4
Resumed from checkpoint epoch 3
Resumed best_val_loss: 4.3094
Step [1105] | D_Loss: 0.9878 | G_Loss: 4.7289 | G_GAN: 4.7065 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0112 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6829] | D_Loss: 0.1346 | G_Loss: 15.9758 | G_GAN: 15.9319 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6830] | D_Loss: 0.4978 | G_Loss: 12.4963 | G_GAN: 12.4508 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6831] | D_Loss: 0.3436 | G_Loss: 14.4373 | G_GAN: 14.3921 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0226 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6832] | D_Loss: 0.1626 | G_Loss: 17.3962 | G_GAN: 17.3533 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6833] | D_Loss: 0.1674 | G_Loss: 13.8926 | G_GAN: 13.8478 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0224 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6834] | D_Loss: 0.1809 | G_Loss: 9.1960 | G_GAN: 9.1484 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0238 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6835] | D_Loss: 0.2396 | G_Loss: 15.6157 | G_GAN: 15.5702 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6836] | D_Loss: 0.3887 | G_Loss: 16.3477 | G_GAN: 16.2981 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0248 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6837] | D_Loss: 0.0770 | G_Loss: 12.6852 | G_GAN: 12.6418 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0217 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6838] | D_Loss: 0.1727 | G_Loss: 13.7980 | G_GAN: 13.7526 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0227 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6839] | D_Loss: 0.1636 | G_Loss: 15.2629 | G_GAN: 15.2136 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0247 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6840] | D_Loss: 0.0807 | G_Loss: 16.3795 | G_GAN: 16.3379 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0208 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6841] | D_Loss: 0.0456 | G_Loss: 16.5378 | G_GAN: 16.4937 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
  WARNING: D_Loss is very low; discriminator may be overpowering generator.
Step [6842] | D_Loss: 0.2829 | G_Loss: 11.9491 | G_GAN: 11.9064 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0213 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6843] | D_Loss: 0.3265 | G_Loss: 8.1011 | G_GAN: 8.0583 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6844] | D_Loss: 0.4910 | G_Loss: 16.8290 | G_GAN: 16.7897 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0197 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6845] | D_Loss: 0.2040 | G_Loss: 17.8156 | G_GAN: 17.7700 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6846] | D_Loss: 0.3418 | G_Loss: 19.0398 | G_GAN: 18.9976 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0211 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6847] | D_Loss: 0.1132 | G_Loss: 15.4123 | G_GAN: 15.3725 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0199 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6848] | D_Loss: 0.3526 | G_Loss: 13.9393 | G_GAN: 13.8931 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6849] | D_Loss: 0.1683 | G_Loss: 16.6947 | G_GAN: 16.6497 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0225 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6850] | D_Loss: 0.6616 | G_Loss: 9.7147 | G_GAN: 9.6676 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0236 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6851] | D_Loss: 0.4088 | G_Loss: 16.5486 | G_GAN: 16.5047 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6852] | D_Loss: 0.2239 | G_Loss: 14.3263 | G_GAN: 14.2860 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0201 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6853] | D_Loss: 0.2799 | G_Loss: 13.3122 | G_GAN: 13.2667 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0227 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6854] | D_Loss: 0.2423 | G_Loss: 16.1518 | G_GAN: 16.1081 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6855] | D_Loss: 0.2717 | G_Loss: 14.5250 | G_GAN: 14.4787 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0232 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6856] | D_Loss: 0.2211 | G_Loss: 5.9745 | G_GAN: 5.9290 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0228 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6857] | D_Loss: 0.2388 | G_Loss: 12.2875 | G_GAN: 12.2464 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6858] | D_Loss: 0.2341 | G_Loss: 19.5670 | G_GAN: 19.5239 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6859] | D_Loss: 0.1889 | G_Loss: 20.2851 | G_GAN: 20.2377 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0237 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6860] | D_Loss: 0.3078 | G_Loss: 10.5803 | G_GAN: 10.5385 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6861] | D_Loss: 0.1734 | G_Loss: 11.1098 | G_GAN: 11.0703 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0197 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6862] | D_Loss: 0.2141 | G_Loss: 14.5533 | G_GAN: 14.5093 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6863] | D_Loss: 0.1447 | G_Loss: 14.4398 | G_GAN: 14.3930 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0234 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6864] | D_Loss: 0.1417 | G_Loss: 16.2374 | G_GAN: 16.1956 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6865] | D_Loss: 0.1291 | G_Loss: 15.8768 | G_GAN: 15.8285 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0242 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6866] | D_Loss: 0.1637 | G_Loss: 10.2672 | G_GAN: 10.2197 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0238 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6867] | D_Loss: 0.3264 | G_Loss: 16.0889 | G_GAN: 16.0431 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0229 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6868] | D_Loss: 0.7971 | G_Loss: 15.0806 | G_GAN: 15.0373 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0216 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6869] | D_Loss: 0.2180 | G_Loss: 8.8886 | G_GAN: 8.8461 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6870] | D_Loss: 0.2339 | G_Loss: 16.4565 | G_GAN: 16.4122 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6871] | D_Loss: 0.0610 | G_Loss: 14.2888 | G_GAN: 14.2470 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6872] | D_Loss: 0.3500 | G_Loss: 13.8375 | G_GAN: 13.7909 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0233 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6873] | D_Loss: 0.2181 | G_Loss: 8.7689 | G_GAN: 8.7265 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6874] | D_Loss: 0.2856 | G_Loss: 13.3955 | G_GAN: 13.3503 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0226 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6875] | D_Loss: 0.1424 | G_Loss: 13.6957 | G_GAN: 13.6481 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0238 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6876] | D_Loss: 0.2046 | G_Loss: 13.7545 | G_GAN: 13.7121 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6877] | D_Loss: 0.4561 | G_Loss: 19.5145 | G_GAN: 19.4717 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6878] | D_Loss: 0.0973 | G_Loss: 18.8684 | G_GAN: 18.8223 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6879] | D_Loss: 1.6508 | G_Loss: 9.3126 | G_GAN: 9.2708 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6880] | D_Loss: 0.2971 | G_Loss: 7.0534 | G_GAN: 7.0097 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6881] | D_Loss: 0.6087 | G_Loss: 14.8720 | G_GAN: 14.8281 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6882] | D_Loss: 0.0460 | G_Loss: 19.7350 | G_GAN: 19.6899 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0226 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
  WARNING: D_Loss is very low; discriminator may be overpowering generator.
Step [6883] | D_Loss: 0.1883 | G_Loss: 13.1277 | G_GAN: 13.0828 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0225 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6884] | D_Loss: 0.1046 | G_Loss: 15.5702 | G_GAN: 15.5273 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6885] | D_Loss: 0.0795 | G_Loss: 12.7363 | G_GAN: 12.6902 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6886] | D_Loss: 0.2260 | G_Loss: 12.2374 | G_GAN: 12.1974 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0200 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6887] | D_Loss: 0.0879 | G_Loss: 10.7913 | G_GAN: 10.7484 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0214 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6888] | D_Loss: 0.1447 | G_Loss: 11.4112 | G_GAN: 11.3698 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6889] | D_Loss: 0.1418 | G_Loss: 12.0664 | G_GAN: 12.0254 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6890] | D_Loss: 0.3038 | G_Loss: 13.2556 | G_GAN: 13.2141 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6891] | D_Loss: 0.1207 | G_Loss: 10.9439 | G_GAN: 10.9024 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6892] | D_Loss: 0.3143 | G_Loss: 8.0812 | G_GAN: 8.0372 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6893] | D_Loss: 0.2473 | G_Loss: 14.6194 | G_GAN: 14.5782 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0206 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6894] | D_Loss: 0.3114 | G_Loss: 17.6582 | G_GAN: 17.6135 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0223 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6895] | D_Loss: 0.2329 | G_Loss: 15.9386 | G_GAN: 15.8912 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0237 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6896] | D_Loss: 0.0652 | G_Loss: 14.1659 | G_GAN: 14.1218 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6897] | D_Loss: 0.5983 | G_Loss: 8.8972 | G_GAN: 8.8504 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0234 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6898] | D_Loss: 0.7259 | G_Loss: 19.0777 | G_GAN: 19.0368 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0205 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6899] | D_Loss: 0.2479 | G_Loss: 15.5414 | G_GAN: 15.4950 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0232 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6900] | D_Loss: 0.1831 | G_Loss: 13.5540 | G_GAN: 13.5122 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6901] | D_Loss: 0.1207 | G_Loss: 10.6150 | G_GAN: 10.5732 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0209 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6902] | D_Loss: 0.1824 | G_Loss: 13.4953 | G_GAN: 13.4432 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0260 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6903] | D_Loss: 0.3391 | G_Loss: 22.1542 | G_GAN: 22.1070 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0236 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6904] | D_Loss: 0.4092 | G_Loss: 16.4078 | G_GAN: 16.3665 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0207 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6905] | D_Loss: 0.3731 | G_Loss: 12.2030 | G_GAN: 12.1622 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0204 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6906] | D_Loss: 0.0860 | G_Loss: 12.7687 | G_GAN: 12.7249 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6907] | D_Loss: 0.1394 | G_Loss: 14.7375 | G_GAN: 14.6913 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6908] | D_Loss: 0.1166 | G_Loss: 16.3108 | G_GAN: 16.2667 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6909] | D_Loss: 0.1020 | G_Loss: 11.4723 | G_GAN: 11.4297 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0213 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6910] | D_Loss: 0.1303 | G_Loss: 11.3049 | G_GAN: 11.2576 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0237 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6911] | D_Loss: 0.1019 | G_Loss: 13.1672 | G_GAN: 13.1221 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0225 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6912] | D_Loss: 0.0607 | G_Loss: 13.8857 | G_GAN: 13.8409 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0224 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6913] | D_Loss: 0.1079 | G_Loss: 13.9292 | G_GAN: 13.8852 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6914] | D_Loss: 0.0927 | G_Loss: 10.0959 | G_GAN: 10.0580 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0189 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6915] | D_Loss: 0.2972 | G_Loss: 12.2818 | G_GAN: 12.2376 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6916] | D_Loss: 0.2042 | G_Loss: 10.9498 | G_GAN: 10.9033 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0232 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6917] | D_Loss: 0.1086 | G_Loss: 12.7500 | G_GAN: 12.7055 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0222 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6918] | D_Loss: 0.2913 | G_Loss: 16.2701 | G_GAN: 16.2238 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0231 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6919] | D_Loss: 0.4004 | G_Loss: 9.4608 | G_GAN: 9.4219 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0195 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6920] | D_Loss: 0.4047 | G_Loss: 15.0857 | G_GAN: 15.0422 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0217 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6921] | D_Loss: 0.1131 | G_Loss: 13.7129 | G_GAN: 13.6706 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6922] | D_Loss: 0.1868 | G_Loss: 15.1472 | G_GAN: 15.1035 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0219 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6923] | D_Loss: 0.1105 | G_Loss: 15.6919 | G_GAN: 15.6495 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0212 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6924] | D_Loss: 0.0895 | G_Loss: 14.2073 | G_GAN: 14.1664 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0204 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6925] | D_Loss: 0.0659 | G_Loss: 15.8679 | G_GAN: 15.8195 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0242 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6926] | D_Loss: 0.1729 | G_Loss: 15.9444 | G_GAN: 15.8992 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0226 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6927] | D_Loss: 0.0965 | G_Loss: 14.6684 | G_GAN: 14.6244 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6928] | D_Loss: 0.1308 | G_Loss: 14.1564 | G_GAN: 14.1124 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0220 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
Step [6929] | D_Loss: 0.1733 | G_Loss: 10.4545 | G_GAN: 10.4104 | L_Words: 0.0000 | L_Sent: 0.0000 | L_DAMSM: 0.0000 | L_KL: 0.0221 | Gamma_DAMSM: 0.0000 | Lambda_KL: 2.0000
